game_id,period,away_score,home_score,remaining_time,team,player,result,converted_x,converted_y,shot_distance,assist
"=""0021300054""",2,51,44,00:04:47,NYK,Metta World Peace,made,22.6,86.8,3,
"=""0021300054""",2,51,46,00:04:19,NYK,Metta World Peace,made,18.2,76.3,14,
"=""0021300054""",2,54,48,00:03:35,NYK,Raymond Felton,made,25.7,88.4,1,
"=""0021300054""",2,56,52,00:02:15,NYK,Carmelo Anthony,made,16.3,82.6,11,Raymond Felton
"=""0021300054""",2,58,54,00:01:51,NYK,Raymond Felton,made,36.8,72.3,20,
"=""0021300054""",2,58,54,00:01:14,NYK,Raymond Felton,missed,26.5,63.0,26,
"=""0021300054""",2,61,54,00:00:46,NYK,Carmelo Anthony,missed,12.3,87.5,13,
"=""0021300054""",2,64,54,00:00:26,NYK,Andrea Bargnani,missed,35.6,87.3,11,
"=""0021300054""",2,64,54,00:00:02,NYK,Andrea Bargnani,missed,9.7,75.2,21,
"=""0021300054""",3,64,56,00:11:46,NYK,Carmelo Anthony,made,38.5,71.7,22,
"=""0021300054""",3,67,56,00:10:44,NYK,Raymond Felton,missed,26.7,87.8,2,
"=""0021300054""",3,67,56,00:09:55,NYK,Carmelo Anthony,missed,27.9,69.3,20,
"=""0021300054""",3,69,56,00:09:32,NYK,Iman Shumpert,missed,27.1,87.8,2,
"=""0021300054""",3,69,58,00:09:06,NYK,Andrea Bargnani,missed,33.4,69.2,22,
"=""0021300054""",3,69,58,00:08:51,NYK,Iman Shumpert,missed,43.7,71.7,25,
"=""0021300054""",3,69,60,00:08:48,NYK,Raymond Felton,made,26.7,87.8,2,
"=""0021300054""",3,69,60,00:08:04,NYK,Carmelo Anthony,missed,36.9,87.8,12,
"=""0021300054""",3,69,63,00:07:28,NYK,Raymond Felton,made,41.0,69.2,25,Iman Shumpert
"=""0021300054""",3,71,63,00:06:56,NYK,Carmelo Anthony,missed,15.3,78.2,15,
"=""0021300054""",3,71,66,00:06:34,NYK,Raymond Felton,made,16.0,66.6,24,
"=""0021300054""",3,72,66,00:05:46,NYK,Tim Hardaway Jr.,missed,40.4,68.5,26,
"=""0021300054""",3,74,68,00:05:19,NYK,Iman Shumpert,made,15.2,71.2,20,
"=""0021300054""",3,74,68,00:04:47,NYK,Metta World Peace,missed,45.6,74.4,25,
"=""0021300054""",3,74,68,00:04:29,NYK,Carmelo Anthony,missed,29.5,87.0,5,
"=""0021300054""",3,74,70,00:03:53,NYK,Kenyon Martin,made,26.0,87.6,2,Raymond Felton
"=""0021300054""",3,76,72,00:03:11,NYK,Raymond Felton,made,36.6,71.8,21,
"=""0021300054""",3,78,72,00:02:38,NYK,Iman Shumpert,missed,2.4,87.8,23,
"=""0021300054""",3,79,74,00:01:08,NYK,Carmelo Anthony,made,32.7,74.8,16,
"=""0021300054""",3,82,74,00:00:45,NYK,Carmelo Anthony,missed,41.8,70.3,25,
"=""0021300054""",4,84,80,00:10:51,NYK,Amar'e Stoudemire,made,25.4,88.7,0,
"=""0021300054""",4,84,80,00:10:20,NYK,Carmelo Anthony,missed,21.5,79.1,11,
"=""0021300054""",4,86,80,00:09:49,NYK,Raymond Felton,missed,27.4,87.6,3,
"=""0021300054""",4,86,80,00:09:42,NYK,Carmelo Anthony,missed,37.1,76.3,18,
"=""0021300054""",4,86,83,00:09:02,NYK,Pablo Prigioni,made,45.6,73.7,26,Carmelo Anthony
"=""0021300054""",4,88,83,00:07:57,NYK,Carmelo Anthony,missed,27.4,86.2,4,
"=""0021300054""",4,89,85,00:07:33,NYK,Metta World Peace,made,24.0,87.9,1,
"=""0021300054""",4,89,85,00:06:59,NYK,Carmelo Anthony,missed,14.5,88.9,11,
"=""0021300054""",4,89,85,00:06:22,NYK,Carmelo Anthony,missed,26.2,89.0,1,
"=""0021300054""",4,89,87,00:06:19,NYK,Carmelo Anthony,made,26.7,87.8,2,
"=""0021300054""",4,89,87,00:05:47,NYK,Metta World Peace,missed,49.2,85.7,24,
"=""0021300054""",4,91,87,00:04:20,NYK,Carmelo Anthony,missed,14.2,87.1,11,
"=""0021300054""",4,91,89,00:04:09,NYK,Carmelo Anthony,made,27.0,88.7,2,Metta World Peace
"=""0021300054""",4,91,89,00:03:27,NYK,Raymond Felton,missed,37.1,66.8,25,
"=""0021300054""",4,93,89,00:02:43,NYK,Raymond Felton,missed,18.8,65.2,25,
"=""0021300054""",4,95,91,00:01:37,NYK,Carmelo Anthony,missed,25.6,87.9,1,
"=""0021300054""",4,95,91,00:01:11,NYK,Raymond Felton,missed,38.5,71.7,22,
"=""0021300054""",4,97,91,00:00:35,NYK,Metta World Peace,missed,48.6,86.8,24,
"=""0021300054""",4,99,96,00:00:16,NYK,Carmelo Anthony,made,21.6,64.8,24,Iman Shumpert
"=""0021300054""",4,101,97,00:00:11,NYK,Raymond Felton,missed,15.8,65.1,26,
"=""0021300054""",4,102,97,00:00:02,NYK,Metta World Peace,missed,42.0,66.5,28,
"=""0021300073""",1,0,0,00:11:43,NYK,Carmelo Anthony,missed,33.1,6.4,8,
"=""0021300073""",1,0,0,00:11:09,NYK,Raymond Felton,missed,45.5,6.1,21,
"=""0021300073""",1,2,0,00:10:53,NYK,Carmelo Anthony,made,9.8,9.2,16,
"=""0021300073""",1,2,2,00:10:18,NYK,Raymond Felton,missed,21.0,5.7,4,
"=""0021300073""",1,5,4,00:09:35,NYK,Carmelo Anthony,made,35.3,27.4,25,Raymond Felton
"=""0021300073""",1,5,4,00:09:17,NYK,Andrea Bargnani,missed,18.5,28.9,25,
"=""0021300073""",1,5,4,00:08:48,NYK,Andrea Bargnani,missed,14.2,27.8,25,
"=""0021300073""",1,8,4,00:08:13,NYK,Raymond Felton,made,17.3,30.0,26,Pablo Prigioni
"=""0021300073""",1,8,6,00:07:43,NYK,Raymond Felton,missed,10.4,16.0,18,
"=""0021300073""",1,8,6,00:07:29,NYK,Pablo Prigioni,missed,48.2,8.9,24,
"=""0021300073""",1,8,8,00:06:39,NYK,Pablo Prigioni,missed,26.5,5.4,2,
"=""0021300073""",1,8,8,00:06:36,NYK,Carmelo Anthony,missed,39.2,7.2,14,
"=""0021300073""",1,10,10,00:06:14,NYK,Iman Shumpert,made,24.4,21.8,17,
"=""0021300073""",1,10,12,00:05:38,NYK,Carmelo Anthony,missed,34.2,13.6,13,
"=""0021300073""",1,10,12,00:05:34,NYK,Raymond Felton,missed,7.6,23.4,25,
"=""0021300073""",1,10,14,00:05:01,NYK,Andrea Bargnani,missed,22.2,23.4,19,
"=""0021300073""",1,12,14,00:04:32,NYK,Andrea Bargnani,made,35.1,20.1,18,Raymond Felton
"=""0021300073""",1,12,16,00:03:53,NYK,Andrea Bargnani,missed,30.6,21.0,17,
"=""0021300073""",1,12,16,00:03:51,NYK,Metta World Peace,missed,24.9,5.6,1,
"=""0021300073""",1,14,16,00:03:50,NYK,Metta World Peace,made,23.8,5.0,1,Carmelo Anthony
"=""0021300073""",1,14,16,00:03:42,NYK,Carmelo Anthony,missed,26.7,4.4,2,
"=""0021300073""",1,15,18,00:02:57,NYK,Raymond Felton,missed,23.2,31.1,26,
"=""0021300073""",1,17,18,00:02:55,NYK,Carmelo Anthony,made,24.4,5.6,1,
"=""0021300073""",1,19,18,00:02:29,NYK,Andrea Bargnani,made,18.5,20.1,16,Carmelo Anthony
"=""0021300073""",1,19,20,00:01:45,NYK,Carmelo Anthony,missed,8.2,7.2,17,
"=""0021300073""",1,21,20,00:01:38,NYK,Carmelo Anthony,made,12.9,6.5,12,Iman Shumpert
"=""0021300073""",1,24,20,00:01:00,NYK,Raymond Felton,made,9.9,26.9,27,Carmelo Anthony
"=""0021300073""",1,24,20,00:00:35,NYK,Metta World Peace,missed,25.8,5.7,1,
"=""0021300073""",1,24,20,00:00:31,NYK,Andrea Bargnani,missed,6.8,11.7,19,
"=""0021300073""",1,26,20,00:00:29,NYK,Carmelo Anthony,made,25.0,6.5,2,
"=""0021300073""",1,28,22,00:00:00,NYK,Raymond Felton,made,11.0,19.3,20,Iman Shumpert
"=""0021300073""",2,28,24,00:11:21,NYK,Raymond Felton,missed,1.7,4.8,23,
"=""0021300073""",2,30,24,00:11:12,NYK,Metta World Peace,made,25.0,5.7,1,
"=""0021300073""",2,32,24,00:10:48,NYK,Andrea Bargnani,made,11.5,14.7,17,Raymond Felton
"=""0021300073""",2,34,24,00:10:06,NYK,Andrea Bargnani,made,22.6,12.2,8,Metta World Peace
"=""0021300073""",2,36,26,00:09:30,NYK,Tim Hardaway Jr.,made,30.7,23.4,19,Beno Udrih
"=""0021300073""",2,38,28,00:08:46,NYK,Amar'e Stoudemire,made,25.0,5.4,0,
"=""0021300073""",2,38,30,00:07:40,NYK,Tim Hardaway Jr.,missed,30.6,29.4,25,
"=""0021300073""",2,38,30,00:07:21,NYK,Beno Udrih,missed,32.0,19.2,16,
"=""0021300073""",2,38,30,00:06:57,NYK,Carmelo Anthony,missed,40.0,9.5,16,
"=""0021300073""",2,38,32,00:06:28,NYK,Tim Hardaway Jr.,missed,25.7,19.8,15,
"=""0021300073""",2,40,34,00:06:04,NYK,Andrea Bargnani,made,26.0,20.7,16,Raymond Felton
"=""0021300073""",2,42,36,00:05:34,NYK,Raymond Felton,made,25.7,5.6,1,Carmelo Anthony
"=""0021300073""",2,42,36,00:05:09,NYK,Andrea Bargnani,missed,26.0,5.4,1,
"=""0021300073""",2,47,36,00:04:37,NYK,Andrea Bargnani,made,23.5,30.4,25,Iman Shumpert
"=""0021300073""",2,47,36,00:03:59,NYK,Raymond Felton,missed,20.3,5.0,5,
"=""0021300073""",2,47,36,00:03:54,NYK,Andrea Bargnani,missed,27.6,29.4,25,
"=""0021300073""",2,47,38,00:03:35,NYK,Andrea Bargnani,missed,22.7,20.3,15,
"=""0021300073""",2,49,40,00:03:04,NYK,Carmelo Anthony,made,8.8,7.6,16,
"=""0021300073""",2,49,42,00:02:22,NYK,Iman Shumpert,missed,11.4,12.2,15,
"=""0021300073""",2,49,44,00:01:47,NYK,Raymond Felton,missed,19.6,30.0,26,
"=""0021300073""",2,49,45,00:01:12,NYK,Andrea Bargnani,missed,12.1,27.7,26,
"=""0021300073""",2,51,45,00:00:38,NYK,Andrea Bargnani,made,22.9,5.4,2,
"=""0021300073""",2,51,47,00:00:00,NYK,Carmelo Anthony,missed,6.3,29.6,31,
"=""0021300073""",3,53,49,00:11:13,NYK,Carmelo Anthony,made,39.7,6.9,15,
"=""0021300073""",3,53,49,00:10:49,NYK,Andrea Bargnani,missed,39.4,6.4,14,
"=""0021300073""",3,56,49,00:10:23,NYK,Pablo Prigioni,made,16.7,29.4,26,Andrea Bargnani
"=""0021300073""",3,56,49,00:09:48,NYK,Andrea Bargnani,missed,26.6,22.2,17,
"=""0021300073""",3,58,49,00:09:18,NYK,Raymond Felton,made,23.7,5.0,1,
"=""0021300073""",3,61,49,00:08:37,NYK,Andrea Bargnani,made,21.0,30.4,26,Pablo Prigioni
"=""0021300073""",3,63,49,00:08:16,NYK,Andrea Bargnani,made,41.8,9.5,17,Raymond Felton
"=""0021300073""",3,66,49,00:07:48,NYK,Iman Shumpert,made,48.2,5.6,23,Carmelo Anthony
"=""0021300073""",3,68,50,00:07:18,NYK,Raymond Felton,made,24.9,6.1,1,
"=""0021300073""",3,70,52,00:06:35,NYK,Andrea Bargnani,made,33.1,21.5,18,
"=""0021300073""",3,70,52,00:06:05,NYK,Carmelo Anthony,missed,10.7,12.1,16,
"=""0021300073""",3,72,54,00:05:02,NYK,Carmelo Anthony,made,25.2,5.6,1,Andrea Bargnani
"=""0021300073""",3,72,56,00:04:28,NYK,Andrea Bargnani,missed,32.0,29.6,26,
"=""0021300073""",3,72,59,00:04:00,NYK,Andrea Bargnani,missed,23.7,6.2,2,
"=""0021300073""",3,74,59,00:03:58,NYK,Carmelo Anthony,made,23.8,4.8,1,
"=""0021300073""",3,74,61,00:03:25,NYK,Raymond Felton,missed,25.7,5.1,1,
"=""0021300073""",3,74,64,00:02:57,NYK,Carmelo Anthony,missed,7.9,8.1,17,
"=""0021300073""",3,77,64,00:02:33,NYK,Metta World Peace,made,48.2,7.3,23,Kenyon Martin
"=""0021300073""",3,80,64,00:02:06,NYK,Tim Hardaway Jr.,made,11.2,26.6,26,Metta World Peace
"=""0021300073""",3,83,64,00:01:25,NYK,Pablo Prigioni,made,21.9,30.2,25,
"=""0021300073""",3,85,66,00:00:24,NYK,Carmelo Anthony,made,12.1,14.1,16,
"=""0021300073""",4,85,69,00:11:45,NYK,Pablo Prigioni,missed,23.0,8.7,4,
"=""0021300073""",4,85,69,00:11:40,NYK,Metta World Peace,missed,16.4,5.6,9,
"=""0021300073""",4,88,69,00:11:16,NYK,Pablo Prigioni,made,41.1,25.0,26,Amar'e Stoudemire
"=""0021300073""",4,89,75,00:09:08,NYK,Metta World Peace,missed,25.2,6.1,1,
"=""0021300073""",4,92,76,00:08:03,NYK,Amar'e Stoudemire,made,24.6,6.5,2,Iman Shumpert
"=""0021300073""",4,92,76,00:07:26,NYK,Metta World Peace,missed,48.4,7.3,24,
"=""0021300073""",4,92,78,00:06:55,NYK,Raymond Felton,missed,19.2,24.5,20,
"=""0021300073""",4,94,81,00:06:09,NYK,Metta World Peace,made,30.4,12.8,9,Andrea Bargnani
"=""0021300073""",4,97,81,00:05:29,NYK,Andrea Bargnani,made,20.0,30.7,26,Carmelo Anthony
"=""0021300073""",4,97,83,00:04:38,NYK,Raymond Felton,missed,41.0,10.3,17,
"=""0021300073""",4,99,85,00:03:36,NYK,Carmelo Anthony,made,26.1,5.4,1,
"=""0021300073""",4,99,85,00:02:59,NYK,Andrea Bargnani,missed,35.6,29.4,27,
"=""0021300073""",4,101,85,00:02:14,NYK,Carmelo Anthony,made,31.0,22.5,18,
"=""0021300073""",4,101,88,00:01:41,NYK,Carmelo Anthony,missed,37.3,16.0,17,
"=""0021300073""",4,101,90,00:00:30,NYK,Toure Murry,missed,22.6,6.5,3,
"=""0021300094""",1,3,0,00:11:09,NYK,Raymond Felton,missed,15.7,64.8,26,
"=""0021300094""",1,5,0,00:10:30,NYK,Andrea Bargnani,missed,24.8,87.6,1,
"=""0021300094""",1,8,0,00:10:07,NYK,Iman Shumpert,missed,1.9,85.7,23,
"=""0021300094""",1,8,0,00:09:50,NYK,Iman Shumpert,missed,27.8,70.3,19,
"=""0021300094""",1,8,0,00:09:20,NYK,Andrea Bargnani,missed,28.4,73.4,16,
"=""0021300094""",1,10,2,00:08:42,NYK,Raymond Felton,made,19.0,73.6,17,
"=""0021300094""",1,12,2,00:07:52,NYK,Carmelo Anthony,missed,37.2,82.7,14,
"=""0021300094""",1,14,4,00:07:25,NYK,Andrea Bargnani,made,25.4,71.1,18,
"=""0021300094""",1,16,4,00:06:50,NYK,Raymond Felton,missed,25.1,85.7,3,
"=""0021300094""",1,18,4,00:06:21,NYK,Andrea Bargnani,missed,41.3,81.6,18,
"=""0021300094""",1,18,4,00:05:55,NYK,J.R. Smith,missed,30.6,83.7,8,
"=""0021300094""",1,21,6,00:05:34,NYK,Carmelo Anthony,made,27.3,87.0,3,
"=""0021300094""",1,24,7,00:04:49,NYK,Andrea Bargnani,missed,27.3,63.8,25,
"=""0021300094""",1,24,9,00:04:46,NYK,Metta World Peace,made,24.6,87.5,2,
"=""0021300094""",1,26,9,00:03:58,NYK,J.R. Smith,missed,11.9,88.3,13,
"=""0021300094""",1,26,12,00:03:21,NYK,Raymond Felton,made,18.2,65.5,24,J.R. Smith
"=""0021300094""",1,31,15,00:01:45,NYK,J.R. Smith,missed,12.5,67.9,25,
"=""0021300094""",1,31,17,00:01:35,NYK,Andrea Bargnani,made,24.8,70.9,18,Beno Udrih
"=""0021300094""",1,33,17,00:01:01,NYK,J.R. Smith,missed,15.8,87.5,9,
"=""0021300094""",1,33,17,00:00:57,NYK,Metta World Peace,missed,32.2,86.0,8,
"=""0021300094""",1,33,17,00:00:26,NYK,Beno Udrih,missed,33.4,71.8,19,
"=""0021300094""",2,35,19,00:11:44,NYK,Beno Udrih,made,25.2,87.8,1,Metta World Peace
"=""0021300094""",2,35,19,00:11:27,NYK,Metta World Peace,missed,22.9,86.5,3,
"=""0021300094""",2,37,19,00:10:58,NYK,Amar'e Stoudemire,missed,36.3,72.2,20,
"=""0021300094""",2,37,19,00:10:29,NYK,Beno Udrih,missed,37.7,84.0,14,
"=""0021300094""",2,39,19,00:10:02,NYK,J.R. Smith,missed,14.7,66.2,25,
"=""0021300094""",2,42,19,00:09:30,NYK,Amar'e Stoudemire,missed,22.7,87.1,3,
"=""0021300094""",2,42,21,00:09:06,NYK,Carmelo Anthony,made,31.4,85.1,7,
"=""0021300094""",2,44,21,00:07:55,NYK,Iman Shumpert,missed,44.2,87.1,19,
"=""0021300094""",2,46,22,00:07:10,NYK,Metta World Peace,missed,10.1,73.1,22,
"=""0021300094""",2,46,24,00:06:56,NYK,Iman Shumpert,made,22.6,89.0,2,
"=""0021300094""",2,48,26,00:05:50,NYK,Carmelo Anthony,made,32.5,86.4,8,
"=""0021300094""",2,48,27,00:05:20,NYK,Raymond Felton,missed,4.5,75.2,25,
"=""0021300094""",2,50,27,00:04:58,NYK,Andrea Bargnani,missed,32.2,70.3,20,
"=""0021300094""",2,51,31,00:04:05,NYK,Metta World Peace,made,19.4,70.0,20,Raymond Felton
"=""0021300094""",2,51,33,00:03:50,NYK,Metta World Peace,made,25.1,88.6,0,
"=""0021300094""",2,53,35,00:03:14,NYK,Andrea Bargnani,made,14.2,79.7,14,J.R. Smith
"=""0021300094""",2,54,37,00:02:43,NYK,Carmelo Anthony,made,27.0,86.8,3,
"=""0021300094""",2,57,37,00:02:08,NYK,Raymond Felton,missed,33.6,65.2,25,
"=""0021300094""",2,59,40,00:01:05,NYK,Andrea Bargnani,made,37.1,67.0,25,J.R. Smith
"=""0021300094""",2,59,42,00:00:40,NYK,Andrea Bargnani,made,30.4,73.4,17,Raymond Felton
"=""0021300094""",2,61,45,00:00:00,NYK,Carmelo Anthony,made,16.4,77.4,14,
"=""0021300094""",3,61,45,00:11:41,NYK,Carmelo Anthony,missed,32.0,76.4,14,
"=""0021300094""",3,64,45,00:10:46,NYK,Iman Shumpert,missed,23.4,87.3,2,
"=""0021300094""",3,70,47,00:09:31,NYK,Raymond Felton,missed,6.3,73.3,24,
"=""0021300094""",3,71,47,00:09:06,NYK,J.R. Smith,missed,29.3,79.7,10,
"=""0021300094""",3,73,50,00:08:43,NYK,J.R. Smith,made,15.0,66.0,25,Metta World Peace
"=""0021300094""",3,73,52,00:08:13,NYK,Raymond Felton,made,22.4,88.1,3,Carmelo Anthony
"=""0021300094""",3,75,52,00:07:36,NYK,Raymond Felton,missed,23.7,87.8,2,
"=""0021300094""",3,77,52,00:06:43,NYK,Carmelo Anthony,missed,35.2,75.8,17,
"=""0021300094""",3,77,52,00:06:21,NYK,Raymond Felton,missed,24.6,85.7,3,
"=""0021300094""",3,79,52,00:05:52,NYK,Carmelo Anthony,missed,26.8,86.2,3,
"=""0021300094""",3,79,52,00:05:36,NYK,Beno Udrih,missed,33.8,85.4,10,
"=""0021300094""",3,82,54,00:03:43,NYK,J.R. Smith,missed,2.4,83.0,23,
"=""0021300094""",3,86,55,00:02:19,NYK,J.R. Smith,missed,1.6,90.0,23,
"=""0021300094""",3,90,55,00:01:50,NYK,Tim Hardaway Jr.,missed,40.4,69.6,25,
"=""0021300094""",3,90,57,00:01:02,NYK,Beno Udrih,missed,22.0,88.9,3,
"=""0021300094""",3,90,57,00:01:01,NYK,Carmelo Anthony,missed,25.7,86.5,3,
"=""0021300094""",3,90,57,00:00:32,NYK,Metta World Peace,missed,24.6,64.4,25,
"=""0021300094""",3,90,60,00:00:00,NYK,Metta World Peace,made,2.1,85.3,23,Tim Hardaway Jr.
"=""0021300094""",4,92,62,00:11:19,NYK,Amar'e Stoudemire,made,22.0,87.5,3,Pablo Prigioni
"=""0021300094""",4,94,62,00:10:55,NYK,Amar'e Stoudemire,missed,29.5,69.6,20,
"=""0021300094""",4,94,62,00:10:48,NYK,Tim Hardaway Jr.,missed,33.9,65.1,26,
"=""0021300094""",4,96,62,00:10:02,NYK,Amar'e Stoudemire,missed,16.8,87.5,8,
"=""0021300094""",4,98,65,00:09:33,NYK,Pablo Prigioni,made,6.2,72.3,25,Metta World Peace
"=""0021300094""",4,100,65,00:09:00,NYK,Metta World Peace,missed,14.2,70.9,21,
"=""0021300094""",4,100,67,00:08:34,NYK,Metta World Peace,made,20.2,84.5,7,
"=""0021300094""",4,103,67,00:07:26,NYK,Beno Udrih,missed,2.4,88.7,23,
"=""0021300094""",4,103,69,00:07:23,NYK,Beno Udrih,made,27.3,87.5,3,Cole Aldrich
"=""0021300094""",4,106,71,00:06:44,NYK,Beno Udrih,made,23.5,87.1,2,Cole Aldrich
"=""0021300094""",4,109,74,00:05:54,NYK,Cole Aldrich,made,27.4,87.6,3,Pablo Prigioni
"=""0021300094""",4,111,74,00:05:23,NYK,Cole Aldrich,missed,20.7,85.7,5,
"=""0021300094""",4,111,77,00:04:55,NYK,Tim Hardaway Jr.,made,41.5,68.5,26,Cole Aldrich
"=""0021300094""",4,111,79,00:04:20,NYK,Tim Hardaway Jr.,made,8.4,87.3,17,
"=""0021300094""",4,111,81,00:03:41,NYK,Tim Hardaway Jr.,made,27.4,87.1,3,
"=""0021300094""",4,111,82,00:03:14,NYK,Metta World Peace,missed,2.6,87.6,22,
"=""0021300094""",4,113,83,00:02:44,NYK,Tim Hardaway Jr.,missed,27.4,82.4,7,
"=""0021300094""",4,113,83,00:02:13,NYK,Toure Murry,missed,19.4,80.8,10,
"=""0021300094""",4,113,83,00:02:05,NYK,Beno Udrih,missed,36.1,74.1,19,
"=""0021300094""",4,116,83,00:01:33,NYK,Tim Hardaway Jr.,missed,1.8,84.0,24,
"=""0021300094""",4,116,85,00:01:07,NYK,Toure Murry,made,27.4,87.3,3,
"=""0021300094""",4,120,89,00:00:02,NYK,Toure Murry,made,20.4,71.2,18,
"=""0021300116""",1,0,0,00:11:35,NYK,Andrea Bargnani,missed,34.0,27.0,24,
"=""0021300116""",1,0,2,00:11:01,NYK,Raymond Felton,missed,40.0,4.8,15,
"=""0021300116""",1,3,2,00:10:22,NYK,J.R. Smith,made,46.5,17.3,25,Iman Shumpert
"=""0021300116""",1,3,2,00:09:42,NYK,Andrea Bargnani,missed,16.4,15.8,14,
"=""0021300116""",1,3,2,00:09:37,NYK,J.R. Smith,missed,21.9,29.7,25,
"=""0021300116""",1,3,2,00:09:32,NYK,Iman Shumpert,missed,5.0,20.4,25,
"=""0021300116""",1,5,4,00:09:04,NYK,Andrea Bargnani,made,28.2,26.3,22,Iman Shumpert
"=""0021300116""",1,7,4,00:08:33,NYK,Carmelo Anthony,made,25.2,5.6,1,
"=""0021300116""",1,9,6,00:07:42,NYK,Iman Shumpert,made,23.0,5.4,2,Raymond Felton
"=""0021300116""",1,11,8,00:07:11,NYK,Andrea Bargnani,made,12.9,7.2,12,Iman Shumpert
"=""0021300116""",1,11,8,00:06:43,NYK,Iman Shumpert,missed,35.5,26.6,24,
"=""0021300116""",1,11,8,00:06:10,NYK,Carmelo Anthony,missed,20.0,23.6,19,
"=""0021300116""",1,14,10,00:05:30,NYK,Carmelo Anthony,made,44.3,22.3,26,
"=""0021300116""",1,17,12,00:04:48,NYK,J.R. Smith,made,47.8,8.0,23,Raymond Felton
"=""0021300116""",1,20,14,00:03:59,NYK,J.R. Smith,made,12.5,26.7,25,Carmelo Anthony
"=""0021300116""",1,20,16,00:03:31,NYK,Carmelo Anthony,missed,8.5,17.9,21,
"=""0021300116""",1,20,18,00:02:53,NYK,J.R. Smith,missed,40.0,7.8,15,
"=""0021300116""",1,22,18,00:02:15,NYK,Carmelo Anthony,made,9.0,7.8,16,
"=""0021300116""",1,26,20,00:00:53,NYK,Metta World Peace,made,24.3,16.3,11,
"=""0021300116""",1,29,22,00:00:28,NYK,Carmelo Anthony,made,42.7,22.8,25,
"=""0021300116""",1,29,24,00:00:00,NYK,Carmelo Anthony,missed,12.1,30.2,28,
"=""0021300116""",2,31,24,00:11:17,NYK,Tim Hardaway Jr.,made,38.6,17.9,19,Pablo Prigioni
"=""0021300116""",2,33,26,00:10:42,NYK,Kenyon Martin,made,22.9,5.0,2,Iman Shumpert
"=""0021300116""",2,33,26,00:10:06,NYK,Iman Shumpert,missed,48.1,8.7,23,
"=""0021300116""",2,36,26,00:09:19,NYK,Pablo Prigioni,made,13.4,27.4,25,Kenyon Martin
"=""0021300116""",2,39,26,00:08:39,NYK,Tim Hardaway Jr.,made,10.3,25.5,25,Iman Shumpert
"=""0021300116""",2,41,28,00:08:00,NYK,Metta World Peace,made,26.0,5.3,1,Iman Shumpert
"=""0021300116""",2,44,28,00:07:25,NYK,Tim Hardaway Jr.,made,30.7,29.2,25,Iman Shumpert
"=""0021300116""",2,44,30,00:06:47,NYK,Tim Hardaway Jr.,missed,3.0,7.8,22,
"=""0021300116""",2,44,30,00:06:25,NYK,Raymond Felton,missed,38.8,25.5,25,
"=""0021300116""",2,47,32,00:05:41,NYK,Iman Shumpert,missed,25.7,5.3,1,
"=""0021300116""",2,47,32,00:05:24,NYK,Andrea Bargnani,missed,16.1,27.8,24,
"=""0021300116""",2,47,34,00:04:59,NYK,Raymond Felton,missed,24.4,7.3,2,
"=""0021300116""",2,47,36,00:04:22,NYK,Carmelo Anthony,missed,39.9,11.7,16,
"=""0021300116""",2,49,36,00:04:15,NYK,Carmelo Anthony,made,45.1,7.2,20,Andrea Bargnani
"=""0021300116""",2,49,36,00:03:54,NYK,Carmelo Anthony,missed,13.1,23.3,22,
"=""0021300116""",2,51,39,00:02:57,NYK,Raymond Felton,made,27.4,6.2,3,
"=""0021300116""",2,51,41,00:02:22,NYK,Metta World Peace,missed,1.6,8.6,24,
"=""0021300116""",2,51,41,00:02:10,NYK,Andrea Bargnani,missed,25.4,10.8,6,
"=""0021300116""",2,51,41,00:01:42,NYK,Metta World Peace,missed,48.1,7.3,23,
"=""0021300116""",2,53,41,00:01:27,NYK,Andrea Bargnani,made,25.0,5.1,0,Carmelo Anthony
"=""0021300116""",2,55,43,00:00:44,NYK,Andrea Bargnani,made,22.7,5.1,2,J.R. Smith
"=""0021300116""",2,55,45,00:00:01,NYK,Carmelo Anthony,missed,39.6,24.0,24,
"=""0021300116""",3,55,47,00:11:29,NYK,Carmelo Anthony,missed,8.4,5.0,17,
"=""0021300116""",3,57,47,00:11:11,NYK,Carmelo Anthony,made,14.5,6.2,11,
"=""0021300116""",3,59,47,00:10:40,NYK,Raymond Felton,made,11.5,16.3,18,Andrea Bargnani
"=""0021300116""",3,59,49,00:10:00,NYK,J.R. Smith,missed,47.4,7.6,23,
"=""0021300116""",3,59,49,00:09:33,NYK,Andrea Bargnani,missed,10.1,20.7,22,
"=""0021300116""",3,59,51,00:08:57,NYK,Andrea Bargnani,missed,30.2,8.1,6,
"=""0021300116""",3,59,53,00:08:25,NYK,Carmelo Anthony,missed,6.8,13.3,20,
"=""0021300116""",3,61,53,00:08:01,NYK,Andrea Bargnani,made,26.5,22.5,18,Iman Shumpert
"=""0021300116""",3,61,53,00:07:46,NYK,Carmelo Anthony,missed,6.3,22.2,25,
"=""0021300116""",3,61,53,00:07:27,NYK,Raymond Felton,missed,22.9,29.2,24,
"=""0021300116""",3,61,53,00:06:52,NYK,Carmelo Anthony,missed,23.0,5.3,2,
"=""0021300116""",3,61,53,00:06:43,NYK,Iman Shumpert,missed,24.8,5.1,0,
"=""0021300116""",3,61,55,00:06:11,NYK,Carmelo Anthony,missed,9.3,5.0,16,
"=""0021300116""",3,61,57,00:05:38,NYK,Raymond Felton,missed,15.8,23.9,21,
"=""0021300116""",3,61,57,00:05:09,NYK,J.R. Smith,missed,19.7,8.7,6,
